KRCC1_A3SS_1117	KRCC1	chr2	-	88034133	88034292	88034133	88034231	88036942	88037051	0.59880459770115	0.772947368421053	1.69022741306939e-07	0.368284882773767	0.174142770719903
ZFYVE27_A3SS_1179	ZFYVE27	chr10	+	97751375	97751462	97751390	97751462	97750330	97750470	0.534885057471264	0.401684210526316	1.53656512286652e-06	-0.413167148385707	-0.133200846944949
TPT1_A3SS_1212	TPT1	chr13	-	45333470	45337553	45333470	45337388	45339496	45339602	0.830402298850575	0.955105263157895	1.11111434707684e-08	0.201849305254955	0.12470296430732
RPLP0_A3SS_1310	RPLP0	chr12	-	120200729	120200891	120200729	120200831	120201082	120201211	0.0241724137931034	0.148526315789474	4.78339512694119e-07	2.61928512027063	0.12435390199637
TM2D2_A3SS_1356	TM2D2	chr8	-	38995317	38995794	38995317	38995405	38996212	38996522	0.912011494252874	0.685684210526316	5.38480728327593e-06	-0.411507705884706	-0.226327283726558
DERL1_A3SS_1466	DERL1	chr8	-	123019194	123019305	123019194	123019245	123021446	123021499	0.748034482758621	0.898315789473684	1.88656676399281e-06	0.264117915241278	0.150281306715063
BTN2A2_A3SS_1549	BTN2A2	chr6	+	26392221	26394872	26392374	26394872	26390802	26390829	0.587885057471264	0.415789473684211	8.94966082757954e-07	-0.499680874024925	-0.172095583787054
GCH1_A3SS_1612	GCH1	chr14	-	54842005	54844143	54842005	54843054	54845767	54845852	0.549057471264368	0.767736842105263	2.5088667233677e-06	0.483654713962348	0.218679370840895
HSD17B7_A3SS_182	HSD17B7	chr1	+	162797801	162798143	162797827	162798143	162796584	162796677	0.389080459770115	0.620263157894737	4.83657108542295e-08	0.672811907192951	0.231182698124622
VNN3_A3SS_1963	VNN3	chr6	-	132728740	132728979	132728740	132728933	132734252	132734383	0.500689655172414	0.623894736842105	2.17479571839343e-06	0.317385990968485	0.123205081669691
APRT_A3SS_1998	APRT	chr16	-	88809468	88809840	88809468	88809706	88810069	88810148	0.537045977011494	0.678894736842105	2.28345085713791e-08	0.338142296841755	0.141848759830611
TUG1_A3SS_2038	TUG1	chr22	+	30972854	30973601	30972923	30973601	30969210	30971779	0.371908045977011	0.546052631578947	4.62390213060697e-07	0.554094052779579	0.174144585601936
TRIP12_A3SS_2079	TRIP12	chr2	-	229805729	229805883	229805729	229805802	229807707	229807864	0.534402298850575	0.745	2.39680404582129e-08	0.479314211675277	0.210597701149425
FAM111A_A3SS_2439	FAM111A	chr11	+	59148796	59148953	59148835	59148953	59145826	59145856	0.39364367816092	0.526210526315789	2.5546862123551e-06	0.418749799449553	0.13256684815487
ILF3_A3SS_256	ILF3	chr19	+	10683124	10683262	10683136	10683262	10682536	10682704	0.695873563218391	0.578105263157895	6.9442869280902e-07	-0.267492992409177	-0.117768300060496
CIB1_A3SS_2713	CIB1	chr15	-	90232218	90232447	90232218	90232327	90233668	90233703	0.245793103448276	0.122894736842105	4.11060067280386e-08	-1.00002130524091	-0.122898366606171
FAM133B_A3SS_2740	FAM133B	chr7	-	92577654	92577717	92577654	92577676	92578149	92578182	0.673977011494253	0.887947368421053	1.52690639907073e-05	0.397774782062107	0.2139703569268
