KRCC1_A3SS_1117	KRCC1	chr2	-	88034133	88034292	88034133	88034231	88036942	88037051	0.598804597701149	0.792782608695652	5.71551224680131e-15	0.404840015768919	0.193978010994503
ZFYVE27_A3SS_1179	ZFYVE27	chr10	+	97751375	97751462	97751390	97751462	97750330	97750470	0.534885057471264	0.351760869565217	5.55327565856105e-16	-0.604633897112518	-0.183124187906047
TPT1_A3SS_1212	TPT1	chr13	-	45333470	45337553	45333470	45337388	45339496	45339602	0.830402298850575	0.930478260869565	3.84154912477009e-10	0.164162006827961	0.10007596201899
RPLP0_A3SS_1310	RPLP0	chr12	-	120200729	120200891	120200729	120200831	120201082	120201211	0.0241724137931034	0.30295652173913	1.92905243283022e-11	3.6476773136588	0.278784107946027
TM2D2_A3SS_1356	TM2D2	chr8	-	38995317	38995794	38995317	38995405	38996212	38996522	0.912011494252874	0.667282608695652	5.10991470696229e-09	-0.450754103504337	-0.244728885557221
DERL1_A3SS_1466	DERL1	chr8	-	123019194	123019305	123019194	123019245	123021446	123021499	0.748034482758621	0.892934782608696	3.71257364528099e-10	0.255450032151538	0.144900299850075
BTN2A2_A3SS_1549	BTN2A2	chr6	+	26392221	26394872	26392374	26394872	26390802	26390829	0.587885057471264	0.382	9.12211137943669e-15	-0.621961470497419	-0.205885057471264
GCH1_A3SS_1612	GCH1	chr14	-	54842005	54844143	54842005	54843054	54845767	54845852	0.549057471264368	0.799152173913043	1.93024200834102e-13	0.541513078387052	0.250094702648676
RAB2B_A3SS_1777	RAB2B	chr14	-	21468669	21468752	21468669	21468708	21474866	21474934	0.67667816091954	0.8655	2.2426238230476e-09	0.355063991767799	0.18882183908046
HSD17B7_A3SS_182	HSD17B7	chr1	+	162797801	162798143	162797827	162798143	162796584	162796677	0.389080459770115	0.567021739130435	8.35908023897138e-10	0.543335520200406	0.17794127936032
VNN3_A3SS_1963	VNN3	chr6	-	132728740	132728979	132728740	132728933	132734252	132734383	0.500689655172414	0.639804347826087	2.38304261161987e-14	0.3537141484206	0.139114692653673
APRT_A3SS_1998	APRT	chr16	-	88809468	88809840	88809468	88809706	88810069	88810148	0.537045977011494	0.673760869565217	1.94233011488881e-15	0.327191038605224	0.136714892553723
TUG1_A3SS_2038	TUG1	chr22	+	30972854	30973601	30972923	30973601	30969210	30971779	0.371908045977011	0.55445652173913	6.12692878416772e-13	0.576128374441446	0.182548475762119
TRIP12_A3SS_2079	TRIP12	chr2	-	229805729	229805883	229805729	229805802	229807707	229807864	0.534402298850575	0.749782608695652	1.01269333281273e-15	0.488546148616956	0.215380309845077
CD300LF_A3SS_2153	CD300LF	chr17	-	74703034	74703143	74703034	74703098	74704477	74704816	0.117896551724138	0.228391304347826	1.03615527329041e-17	0.953986200791879	0.110494752623688
FAM111A_A3SS_2439	FAM111A	chr11	+	59148796	59148953	59148835	59148953	59145826	59145856	0.39364367816092	0.524282608695652	1.04505301923988e-12	0.413454381098238	0.130638930534733
ADGRG1_A3SS_2515	ADGRG1	chr16	+	57659394	57659681	57659412	57659681	57657372	57657491	0.170494252873563	0.294239130434783	1.37989243485705e-11	0.787266012464268	0.123744877561219
ILF3_A3SS_256	ILF3	chr19	+	10683124	10683262	10683136	10683262	10682536	10682704	0.695873563218391	0.561282608695652	1.42653745933547e-13	-0.310097841155599	-0.134590954522739
PDCD6IP_A3SS_2570	PDCD6IP	chr3	+	33828837	33828969	33828852	33828969	33825186	33825340	0.834011494252874	0.93745652173913	2.77970889163861e-07	0.168684514480055	0.103445027486257
CIB1_A3SS_2713	CIB1	chr15	-	90232218	90232447	90232218	90232327	90233668	90233703	0.245793103448276	0.139739130434783	4.33474765262852e-11	-0.814708368776269	-0.106053973013493
ELF2_A3SS_2875	ELF2	chr4	-	139071865	139072039	139071865	139072003	139073453	139073567	0.189793103448276	0.440652173913044	4.97690835177386e-13	1.21521275272272	0.250859070464768
OGG1_A3SS_3092	OGG1	chr3	+	9759186	9759286	9759233	9759286	9756766	9756816	0.764977011494253	0.876369565217391	4.01873751450145e-07	0.19612298923638	0.111392553723138
AGTPBP1_A3SS_3330	AGTPBP1	chr9	-	85655142	85655320	85655142	85655200	85657434	85657643	0.518540229885057	0.661826086956522	3.63318072035457e-13	0.351996237023491	0.143285857071464
CDC7_A3SS_3593	CDC7	chr1	+	91501653	91501831	91501687	91501831	91500846	91500948	0.547344827586207	0.824065217391304	1.38658065317902e-13	0.590308500109203	0.276720389805097
PLSCR3_A3SS_3598	PLSCR3	chr17	-	7394103	7394267	7394103	7394159	7394476	7394843	0.593091954022989	0.830521739130435	8.1534364694616e-15	0.48576213151616	0.237429785107446
LONRF3_A3SS_377	LONRF3	chrX	+	119012879	119013201	119013038	119013201	119011814	119011973	0.657425287356322	0.381326086956522	6.43964472891265e-11	-0.785801718768391	-0.2760992003998
GSDMB_A3SS_398	GSDMB	chr17	-	39917081	39917330	39917081	39917321	39918533	39918650	0.507965517241379	0.325021739130435	1.26351351598857e-08	-0.64419434807903	-0.182943778110944
EPB41_A3SS_4093	EPB41	chr1	+	28987430	28987905	28987447	28987905	28887090	28887210	0.23316091954023	0.130369565217391	7.63941205569543e-12	-0.838718884836136	-0.102791354322839
EIF2AK2_A3SS_4107	EIF2AK2	chr2	-	37148856	37149257	37148856	37149023	37156907	37157047	0.476873563218391	0.174630434782609	9.78971238062835e-12	-1.44930178988482	-0.302243128435782
STAG3L5P-PVRIG2P-PILRB_A3SS_4141	STAG3L5P-PVRIG2P-PILRB	chr7	+	100352162	100352478	100352261	100352478	100351251	100351410	0.771425287356322	0.875239130434783	8.22331024358972e-13	0.182150801632567	0.103813843078461
SUPT20H_A3SS_4372	SUPT20H	chr13	-	37022010	37022317	37022010	37022080	37024034	37024193	0.379816091954023	0.57695652173913	4.30643416914545e-15	0.603161573897702	0.197140429785107
ILK_A3SS_437	ILK	chr11	+	6604179	6604360	6604225	6604360	6603707	6603822	0.711620689655172	0.587565217391304	5.00328798437048e-11	-0.276359462170695	-0.124055472263868
LAIR1_A3SS_5037	LAIR1	chr19	-	54364294	54364486	54364294	54364330	54364770	54365114	0.517735632183908	0.313826086956522	5.42142862184258e-11	-0.722250330330768	-0.203909545227386
NCOA3_A3SS_503	NCOA3	chr20	+	47639576	47639822	47639621	47639822	47639007	47639202	0.724379310344828	0.88595652173913	7.67219874211345e-13	0.290490559595037	0.161577211394303
TCF7_A3SS_5084	TCF7	chr5	+	134145740	134148229	134146223	134148229	134143591	134143640	0.406471264367816	0.235239130434783	3.97712924418715e-14	-0.789025301383673	-0.171232133933033
TCF7_A3SS_5085	TCF7	chr5	+	134145740	134148229	134146200	134148229	134143591	134143640	0.676379310344828	0.44095652173913	1.13208463823003e-13	-0.617196116827263	-0.235422788605697
PSMA3-AS1_A3SS_5097	PSMA3-AS1	chr14	-	58273978	58274135	58273978	58274010	58291634	58291707	0.49235632183908	0.250173913043478	7.63032588789542e-14	-0.976771422505504	-0.242182408795602
TMX2_A3SS_53	TMX2	chr11	+	57737835	57738026	57737912	57738026	57737607	57737668	0.488770114942529	0.288652173913043	7.2261071336439e-14	-0.759823985909987	-0.200117941029485
DMTF1_A3SS_540	DMTF1	chr7	+	87182016	87182337	87182055	87182337	87181308	87181341	0.244137931034483	0.351152173913043	1.19928549277501e-12	0.524399906567804	0.107014242878561
MED11_A3SS_758	MED11	chr17	+	4732938	4733610	4733049	4733610	4731775	4731906	0.705689655172414	0.415695652173913	9.01295846752775e-18	-0.763506202760879	-0.289994002998501
UFM1_A3SS_2893	UFM1	chr13	+	38360040	38363007	38360710	38363007	38359300	38359333	0.320632183908046	0.217021739130435	2.78604881026115e-15	-0.563079680223789	-0.103610444777611
ANKRD42_A3SS_4450	ANKRD42	chr11	+	83212652	83215200	83212978	83215200	83211294	83211430	0.708655172413793	0.851369565217391	1.5299356414161e-09	0.264701726555185	0.142714392803598
RNMT_A3SS_4863	RNMT	chr18	+	13759941	13764556	13762038	13764556	13754113	13754147	0.935632183908046	0.826195652173913	4.23610288360463e-10	-0.179458020336338	-0.109436531734133
CXCL1_A3SS_2748	CXCL1	chr4	+	73869645	73869792	73869668	73869792	73869391	73869570	0.771229885057471	0.545739130434783	1.29976615735816e-08	-0.498949465759379	-0.225490754622689
PTOV1_A3SS_3193	PTOV1	chr19	+	49860565	49860744	49860613	49860744	49860267	49860336	0.23683908045977	0.502217391304348	1.94216925160062e-11	1.0844048310692	0.265378310844578
SRP19_A3SS_3860	SRP19	chr5	+	112867371	112868392	112867403	112868392	112864620	112864732	0.642471264367816	0.386521739130435	7.43353306962374e-11	-0.733082370847351	-0.255949525237381
PTPN7_A3SS_4598	PTPN7	chr1	-	202158117	202158301	202158117	202158248	202159280	202159454	0.686137931034483	0.842347826086957	3.7620069543909e-08	0.295917456850437	0.156209895052474
RNF19B_A3SS_245	RNF19B	chr1	-	32936445	32937309	32936445	32937259	32942251	32942459	0.67348275862069	0.780239130434783	2.10205871828477e-12	0.212275341305688	0.106756371814093
NUSAP1_A3SS_3487	NUSAP1	chr15	+	41350987	41351129	41351032	41351129	41349097	41349241	0.443781609195402	0.619739130434783	3.04454861346235e-11	0.481811181314323	0.17595752123938
PDLIM7_A3SS_4985	PDLIM7	chr5	-	177489770	177490031	177489770	177489832	177490869	177490906	0.438781609195402	0.587673913043478	4.72333492045732e-08	0.421512799406865	0.148892303848076
LETM2_A3SS_2044	LETM2	chr8	+	38394097	38394241	38394182	38394241	38392541	38392995	0.447758620689655	0.67345652173913	6.44789494697179e-09	0.588863599836153	0.225697901049475
POLD2_A3SS_2481	POLD2	chr7	-	44121833	44122282	44121833	44122109	44123510	44123570	0.534609195402299	0.330673913043478	9.55809317957786e-10	-0.693075417076955	-0.203935282358821
APOO_A3SS_2547	APOO	chrX	-	23833347	23833612	23833347	23833510	23840312	23840377	0.400310344827586	0.645304347826087	2.00221712115271e-07	0.688860847509533	0.244994002998501
FASTKD3_A3SS_1147	FASTKD3	chr5	-	7861582	7861773	7861582	7861652	7865897	7865983	0.671655172413793	0.851782608695652	5.76941315193262e-06	0.342764530084769	0.180127436281859
U2AF1L4_A3SS_4681	U2AF1L4	chr19	-	35745124	35745212	35745124	35745187	35745347	35745442	0.207068965517241	0.319826086956522	3.88586034132217e-10	0.627176272889501	0.11275712143928
SF1_A3SS_4082	SF1	chr11	-	64764603	64766155	64764603	64765518	64766899	64767079	0.666126436781609	0.540478260869565	3.05103572641719e-11	-0.301559448756775	-0.125648175912044
CYB561D2_A3SS_2557	CYB561D2	chr3	+	50351342	50351560	50351408	50351560	50350694	50350984	0.572551724137931	0.426391304347826	4.13120329129982e-10	-0.425228015044626	-0.146160419790105
PON2_A3SS_3220	PON2	chr7	-	95411652	95411779	95411652	95411743	95412311	95412477	0.690988505747126	0.823130434782609	3.0107901732563e-07	0.252459348613702	0.132141929035482
